;;;;;;;;;;Utility;Runtime;Suppressed;SuppressedRatio;Variance;VarianceWithoutSuppressed;Transformations
Dataset;UtilityMeasure;PrivacyModel;Algorithm;SuppressionLimit;gsFactor;gsFactorStepSize;K;Records;QIs;Value;Value;Value;Value;Value;Value;Value
Atus;NMEntropy;5-anonymity;RGR;1.0;0.5;0.01;5;539253;9;0.1623370282;109800.0;0.0;0.0;0.002437481;0.002437481;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.0;0.01;10;539253;9;0.0962853373;29282.0;0.0;0.0;0.0038931638;0.0038931638;22.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.025;0.01;10;539253;9;0.0962853373;50374.0;0.0;0.0;0.0038931638;0.0038931638;22.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.05;0.01;10;539253;9;0.0965298949;96257.0;0.0;0.0;0.003096371;0.003096371;21.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.075;0.01;10;539253;9;0.0954386011;189689.0;0.0;0.0;0.00360415;0.00360415;20.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.1;0.01;10;539253;9;0.0948014027;352644.0;0.0;0.0;0.0035284772;0.0035284772;20.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.125;0.01;10;539253;9;0.0974850845;485245.0;0.0;0.0;0.0036583164;0.0036583164;18.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.15;0.01;10;539253;9;0.0991377738;549410.0;0.0;0.0;0.004006948;0.004006948;16.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.175;0.01;10;539253;9;0.1027133346;504803.0;0.0;0.0;0.0045229715;0.0045229715;13.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.2;0.01;10;539253;9;0.1112165287;325749.0;0.0;0.0;0.0063647628;0.0063647628;9.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.225;0.01;10;539253;9;0.1154459419;204535.0;0.0;0.0;0.0065029731;0.0065029731;6.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.25;0.01;10;539253;9;0.117475552;217621.0;0.0;0.0;0.0063591505;0.0063591505;5.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.275;0.01;10;539253;9;0.1239287467;182637.0;0.0;0.0;0.0062947222;0.0062947222;5.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.3;0.01;10;539253;9;0.1552237211;158845.0;0.0;0.0;0.0048899888;0.0048899888;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.325;0.01;10;539253;9;0.1657401777;153596.0;0.0;0.0;0.003780537;0.003780537;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.35;0.01;10;539253;9;0.1690866701;146445.0;0.0;0.0;0.0016919191;0.0016919191;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.375;0.01;10;539253;9;0.1706748239;149600.0;0.0;0.0;0.0041289397;0.0041289397;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.4;0.01;10;539253;9;0.1762854024;144644.0;0.0;0.0;0.0038047546;0.0038047546;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.425;0.01;10;539253;9;0.1794452978;142190.0;0.0;0.0;0.0037010567;0.0037010567;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.45;0.01;10;539253;9;0.1974027326;131644.0;0.0;0.0;0.0029677805;0.0029677805;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.475;0.01;10;539253;9;0.1976591536;133921.0;0.0;0.0;0.002838573;0.002838573;4.0
Atus;NMEntropy;10-anonymity;RGR;1.0;0.5;0.01;10;539253;9;0.1976591536;136725.0;0.0;0.0;0.002838573;0.002838573;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.0;0.01;25;539253;9;0.1323217388;57679.0;0.0;0.0;0.0047706145;0.0047706145;27.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.025;0.01;25;539253;9;0.1311205144;90116.0;0.0;0.0;0.0046985298;0.0046985298;27.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.05;0.01;25;539253;9;0.1312291652;166306.0;0.0;0.0;0.004545712;0.004545712;25.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.075;0.01;25;539253;9;0.1312291652;328872.0;0.0;0.0;0.004545712;0.004545712;25.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.1;0.01;25;539253;9;0.1311980271;598286.0;0.0;0.0;0.0044303686;0.0044303686;25.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.125;0.01;25;539253;9;0.1327991057;888875.0;0.0;0.0;0.0046586785;0.0046586785;24.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.15;0.01;25;539253;9;0.1360199577;1000494.0;0.0;0.0;0.0044736774;0.0044736774;21.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.175;0.01;25;539253;9;0.1387097301;823568.0;0.0;0.0;0.0059797138;0.0059797138;16.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.2;0.01;25;539253;9;0.1459478572;486313.0;0.0;0.0;0.0062565555;0.0062565555;13.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.225;0.01;25;539253;9;0.1769218029;382205.0;0.0;0.0;0.0066319438;0.0066319438;9.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.25;0.01;25;539253;9;0.1803949062;227942.0;0.0;0.0;0.006368275;0.006368275;6.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.275;0.01;25;539253;9;0.1841889271;207489.0;0.0;0.0;0.0062018796;0.0062018796;5.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.3;0.01;25;539253;9;0.1841889271;216183.0;0.0;0.0;0.0062018796;0.0062018796;5.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.325;0.01;25;539253;9;0.2019047511;173927.0;0.0;0.0;0.0049618447;0.0049618447;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.35;0.01;25;539253;9;0.2168190571;165907.0;0.0;0.0;0.0042965507;0.0042965507;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.375;0.01;25;539253;9;0.2168190571;170005.0;0.0;0.0;0.0042965507;0.0042965507;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.4;0.01;25;539253;9;0.2168190571;175750.0;0.0;0.0;0.0042965507;0.0042965507;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.425;0.01;25;539253;9;0.2212496193;173923.0;0.0;0.0;0.0042570335;0.0042570335;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.45;0.01;25;539253;9;0.2352735547;167763.0;0.0;0.0;0.0036238708;0.0036238708;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.475;0.01;25;539253;9;0.2514846189;157242.0;0.0;0.0;0.0031867628;0.0031867628;4.0
Atus;NMEntropy;25-anonymity;RGR;1.0;0.5;0.01;25;539253;9;0.269648217;140330.0;0.0;0.0;0.0023171908;0.0023171908;4.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.0;0.01;50;539253;9;0.1618601102;86108.0;0.0;0.0;0.005040598;0.005040598;32.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.025;0.01;50;539253;9;0.1626767511;128354.0;0.0;0.0;0.0045256189;0.0045256189;31.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.05;0.01;50;539253;9;0.1617885431;246725.0;0.0;0.0;0.0055064611;0.0055064611;30.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.075;0.01;50;539253;9;0.1614336043;490245.0;0.0;0.0;0.0053149757;0.0053149757;31.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.1;0.01;50;539253;9;0.1625139918;838658.0;0.0;0.0;0.0054804533;0.0054804533;30.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.125;0.01;50;539253;9;0.1613368446;1217809.0;0.0;0.0;0.0056815795;0.0056815795;29.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.15;0.01;50;539253;9;0.1650407427;1204352.0;0.0;0.0;0.0070508263;0.0070508263;24.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.175;0.01;50;539253;9;0.1681943785;987603.0;0.0;0.0;0.0075200783;0.0075200783;20.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.2;0.01;50;539253;9;0.1682618201;1004886.0;0.0;0.0;0.0078245384;0.0078245384;18.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.225;0.01;50;539253;9;0.1988737236;473056.0;0.0;0.0;0.008159581;0.008159581;11.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.25;0.01;50;539253;9;0.2088596998;262695.0;0.0;0.0;0.0075971551;0.0075971551;6.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.275;0.01;50;539253;9;0.2236886492;189409.0;0.0;0.0;0.0068329938;0.0068329938;5.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.3;0.01;50;539253;9;0.2333085457;203325.0;0.0;0.0;0.0056723921;0.0056723921;5.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.325;0.01;50;539253;9;0.2384392014;190007.0;0.0;0.0;0.0056246964;0.0056246964;5.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.35;0.01;50;539253;9;0.238103066;194367.0;0.0;0.0;0.0053745214;0.0053745214;5.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.375;0.01;50;539253;9;0.2552551993;192795.0;0.0;0.0;0.0048779694;0.0048779694;4.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.4;0.01;50;539253;9;0.2823381308;164066.0;0.0;0.0;0.0035939441;0.0035939441;4.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.425;0.01;50;539253;9;0.2823381308;167395.0;0.0;0.0;0.0035939441;0.0035939441;4.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.45;0.01;50;539253;9;0.2823381308;172907.0;0.0;0.0;0.0035939441;0.0035939441;4.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.475;0.01;50;539253;9;0.2823381308;174685.0;0.0;0.0;0.0035939441;0.0035939441;4.0
Atus;NMEntropy;50-anonymity;RGR;1.0;0.5;0.01;50;539253;9;0.2905751882;176861.0;0.0;0.0;0.0035848165;0.0035848165;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.0;0.01;5;1193504;9;0.1500703221;292939.0;0.0;0.0;0.0135552353;0.0135552353;59.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.025;0.01;5;1193504;9;0.1502467122;769124.0;0.0;0.0;0.0142611419;0.0142611419;56.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.05;0.01;5;1193504;9;0.1501304697;1794945.0;0.0;0.0;0.0145059573;0.0145059573;55.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.075;0.01;5;1193504;9;0.1506118169;2996232.0;0.0;0.0;0.0158560621;0.0158560621;51.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.1;0.01;5;1193504;9;0.1560240927;2859418.0;0.0;0.0;0.0163573471;0.0163573471;34.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.125;0.01;5;1193504;9;0.1790903483;768874.0;0.0;0.0;0.0138437112;0.0138437112;10.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.15;0.01;5;1193504;9;0.194163157;562755.0;0.0;0.0;0.013918434;0.013918434;7.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.175;0.01;5;1193504;9;0.20834477;446503.0;0.0;0.0;0.0055376651;0.0055376651;5.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.2;0.01;5;1193504;9;0.225031648;433131.0;0.0;0.0;0.0065198344;0.0065198344;5.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.225;0.01;5;1193504;9;0.225104893;465825.0;0.0;0.0;0.0070806169;0.0070806169;5.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.25;0.01;5;1193504;9;0.2520565167;377523.0;0.0;0.0;0.0012510236;0.0012510236;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.275;0.01;5;1193504;9;0.2520565167;390685.0;0.0;0.0;0.0012510236;0.0012510236;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.3;0.01;5;1193504;9;0.2520565167;406598.0;0.0;0.0;0.0012510236;0.0012510236;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.325;0.01;5;1193504;9;0.2775711531;357964.0;0.0;0.0;2.339937E-4;2.339937E-4;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.35;0.01;5;1193504;9;0.2807496536;357842.0;0.0;0.0;0.0022454379;0.0022454379;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.375;0.01;5;1193504;9;0.2807496536;365903.0;0.0;0.0;0.0022454379;0.0022454379;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.4;0.01;5;1193504;9;0.2818689361;369852.0;0.0;0.0;0.0053167859;0.0053167859;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.425;0.01;5;1193504;9;0.3081498908;331895.0;0.0;0.0;0.0046037925;0.0046037925;4.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.45;0.01;5;1193504;9;0.3128459322;339566.0;0.0;0.0;0.0043953055;0.0043953055;3.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.475;0.01;5;1193504;9;0.3128459322;345732.0;0.0;0.0;0.0043953055;0.0043953055;3.0
Ihis;NMEntropy;5-anonymity;RGR;1.0;0.5;0.01;5;1193504;9;0.3128459322;354100.0;0.0;0.0;0.0043953055;0.0043953055;3.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.0;0.01;10;1193504;9;0.2039908374;550286.0;0.0;0.0;0.0148747706;0.0148747706;69.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.025;0.01;10;1193504;9;0.2042707194;1349396.0;0.0;0.0;0.0154687555;0.0154687555;68.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.05;0.01;10;1193504;9;0.2045507257;2917558.0;0.0;0.0;0.0161399699;0.0161399699;64.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.075;0.01;10;1193504;9;0.2041509289;4687144.0;0.0;0.0;0.0147064871;0.0147064871;59.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.1;0.01;10;1193504;9;0.2093044044;3283683.0;0.0;0.0;0.0150389694;0.0150389694;32.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.125;0.01;10;1193504;9;0.2230884462;960812.0;0.0;0.0;0.0106841852;0.0106841852;10.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.15;0.01;10;1193504;9;0.2464112087;674985.0;0.0;0.0;0.0075003561;0.0075003561;6.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.175;0.01;10;1193504;9;0.252933924;573390.0;0.0;0.0;0.0053775721;0.0053775721;6.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.2;0.01;10;1193504;9;0.2696064225;529661.0;0.0;0.0;0.0063929787;0.0063929787;5.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.225;0.01;10;1193504;9;0.2696064225;556751.0;0.0;0.0;0.0063929787;0.0063929787;5.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.25;0.01;10;1193504;9;0.2696064225;582693.0;0.0;0.0;0.0063929787;0.0063929787;5.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.275;0.01;10;1193504;9;0.3027585211;455464.0;0.0;0.0;0.0062721536;0.0062721536;4.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.3;0.01;10;1193504;9;0.3197465708;427041.0;0.0;0.0;0.0071615499;0.0071615499;4.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.325;0.01;10;1193504;9;0.3213288563;429407.0;0.0;0.0;0.0046963291;0.0046963291;4.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.35;0.01;10;1193504;9;0.3213288563;435709.0;0.0;0.0;0.0046963291;0.0046963291;4.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.375;0.01;10;1193504;9;0.3213288563;442996.0;0.0;0.0;0.0046963291;0.0046963291;4.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.4;0.01;10;1193504;9;0.3216348179;452710.0;0.0;0.0;0.0048071985;0.0048071985;4.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.425;0.01;10;1193504;9;0.3485315407;402416.0;0.0;0.0;0.0024447213;0.0024447213;4.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.45;0.01;10;1193504;9;0.3533148391;406542.0;0.0;0.0;0.0035553716;0.0035553716;3.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.475;0.01;10;1193504;9;0.3533148391;412629.0;0.0;0.0;0.0035553716;0.0035553716;3.0
Ihis;NMEntropy;10-anonymity;RGR;1.0;0.5;0.01;10;1193504;9;0.3533148391;422811.0;0.0;0.0;0.0035553716;0.0035553716;3.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.0;0.01;25;1193504;9;0.2675347894;1012377.0;0.0;0.0;0.017085159;0.017085159;76.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.025;0.01;25;1193504;9;0.2683881706;1967062.0;0.0;0.0;0.0183312297;0.0183312297;73.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.05;0.01;25;1193504;9;0.2678385225;3888579.0;0.0;0.0;0.0181986046;0.0181986046;68.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.075;0.01;25;1193504;9;0.2673247058;5974393.0;0.0;0.0;0.0163606906;0.0163606906;61.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.1;0.01;25;1193504;9;0.2667388576;7005903.0;0.0;0.0;0.0131252531;0.0131252531;51.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.125;0.01;25;1193504;9;0.275000136;3209862.0;0.0;0.0;0.0102031916;0.0102031916;23.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.15;0.01;25;1193504;9;0.2943931153;1133033.0;0.0;0.0;0.0074594978;0.0074594978;10.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.175;0.01;25;1193504;9;0.3045678333;697091.0;0.0;0.0;0.0070022907;0.0070022907;6.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.2;0.01;25;1193504;9;0.321213533;601632.0;0.0;0.0;0.0058011881;0.0058011881;5.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.225;0.01;25;1193504;9;0.3213417129;632132.0;0.0;0.0;0.005923354;0.005923354;5.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.25;0.01;25;1193504;9;0.3269940345;603563.0;0.0;0.0;0.0084893821;0.0084893821;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.275;0.01;25;1193504;9;0.3638246848;530760.0;0.0;0.0;0.0076789436;0.0076789436;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.3;0.01;25;1193504;9;0.3672764722;511740.0;0.0;0.0;0.0079946438;0.0079946438;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.325;0.01;25;1193504;9;0.3672764722;524511.0;0.0;0.0;0.0079946438;0.0079946438;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.35;0.01;25;1193504;9;0.3672764722;532261.0;0.0;0.0;0.0079946438;0.0079946438;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.375;0.01;25;1193504;9;0.3914958387;475059.0;0.0;0.0;0.0026522068;0.0026522068;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.4;0.01;25;1193504;9;0.3915566067;471129.0;0.0;0.0;0.0026275628;0.0026275628;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.425;0.01;25;1193504;9;0.3915566067;480761.0;0.0;0.0;0.0026275628;0.0026275628;4.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.45;0.01;25;1193504;9;0.3967226726;480656.0;0.0;0.0;0.0058456803;0.0058456803;3.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.475;0.01;25;1193504;9;0.4137113479;409679.0;0.0;0.0;7.401653E-4;7.401653E-4;3.0
Ihis;NMEntropy;25-anonymity;RGR;1.0;0.5;0.01;25;1193504;9;0.4239170476;368859.0;0.0;0.0;4.46593E-4;4.46593E-4;3.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.0;0.01;50;1193504;9;0.3130245667;1396437.0;0.0;0.0;0.0180325636;0.0180325636;77.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.025;0.01;50;1193504;9;0.3108955603;2353952.0;0.0;0.0;0.0159698252;0.0159698252;73.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.05;0.01;50;1193504;9;0.3109059064;4476545.0;0.0;0.0;0.0182746398;0.0182746398;71.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.075;0.01;50;1193504;9;0.3104950391;6248537.0;0.0;0.0;0.0175299486;0.0175299486;65.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.1;0.01;50;1193504;9;0.3104793617;7829333.0;0.0;0.0;0.0163336732;0.0163336732;61.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.125;0.01;50;1193504;9;0.314959952;5262373.0;0.0;0.0;0.0144360735;0.0144360735;36.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.15;0.01;50;1193504;9;0.3327994819;2024352.0;0.0;0.0;0.0111888871;0.0111888871;16.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.175;0.01;50;1193504;9;0.3497155899;730963.0;0.0;0.0;0.0056721852;0.0056721852;7.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.2;0.01;50;1193504;9;0.3510141543;687164.0;0.0;0.0;0.0067368794;0.0067368794;6.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.225;0.01;50;1193504;9;0.3669794831;609412.0;0.0;0.0;0.0076201035;0.0076201035;5.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.25;0.01;50;1193504;9;0.3755800346;587502.0;0.0;0.0;0.0069643533;0.0069643533;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.275;0.01;50;1193504;9;0.4038370981;530252.0;0.0;0.0;0.0013424778;0.0013424778;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.3;0.01;50;1193504;9;0.4038370981;541094.0;0.0;0.0;0.0013424778;0.0013424778;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.325;0.01;50;1193504;9;0.4075370529;529093.0;0.0;0.0;0.0042983037;0.0042983037;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.35;0.01;50;1193504;9;0.4124651131;531330.0;0.0;0.0;0.0062060878;0.0062060878;3.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.375;0.01;50;1193504;9;0.4287068401;481781.0;0.0;0.0;0.0011394972;0.0011394972;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.4;0.01;50;1193504;9;0.4287510586;479408.0;0.0;0.0;9.225094E-4;9.225094E-4;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.425;0.01;50;1193504;9;0.4311001317;478602.0;0.0;0.0;7.548443E-4;7.548443E-4;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.45;0.01;50;1193504;9;0.4312919707;485125.0;0.0;0.0;7.892051E-4;7.892051E-4;4.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.475;0.01;50;1193504;9;0.4527678117;417369.0;0.0;0.0;4.918581E-4;4.918581E-4;3.0
Ihis;NMEntropy;50-anonymity;RGR;1.0;0.5;0.01;50;1193504;9;0.4527678117;423101.0;0.0;0.0;4.918581E-4;4.918581E-4;3.0
